部門	國碼	店內碼	品名
A20	4719880174492 		(箱購)iBEAUTY夜?美姬膠原飲50ml
A20	4719880174515 		(箱購)iBEAUTY奢光雪姬亮妍飲50ml
A20	4719880174515 		(箱購)iBEAUTY奢光雪姬亮妍飲50ml
A20	4719880174539 		(箱購)iBEAUTY水漾玻玻飲50ml
A20	4719880174539 		(箱購)iBEAUTY水漾玻玻飲50ml
A20	4719880174553 		(箱購)iBEAUTY極濃青春膠原飲50ml
A20	4719880174553 		(箱購)iBEAUTY極濃青春膠原飲50ml
A20	4719880174577 		(箱購)iBEAUTY美妍晚安飲EX 50ml
A20	4719880174577 		(箱購)iBEAUTY美妍晚安飲EX 50ml
A15	2100010887948 		RICCAR 縫紉機K30K
A15	2100010887955 		RICCAR 縫紉機K60K
A15	2100010887962 		RICCAR 電腦縫紉機H30E
A15	2100010887979 		RICCAR 電腦縫紉機H50E
A15	2100010887986 		RICCAR 萬用拷克機LB42B
A15	2100010887993 		NECCHI 機械式高轉速縫紉機Q132A
A15	2100010888006 		NECCHI 機械式高轉速縫紉機Q421A
A15	2100010888013 		NECCHI 電腦縫紉機NC204D
A15	2100010888020 		bernette 高階電腦式刺繡機b70 DECO
A15	2100010888037 		bernette 高階電腦式縫紉機b77
A16	4711109017023 		舒妃自然匯薑萃髮麗霜50ml黑棕
A16	4711109017030 		舒妃自然匯薑萃髮麗霜50ml紅栗
A16	4582300061074 		CLAYGE海泥S系列洗潤體驗組蓬鬆柔順
A16	4582300061258 		CLAYGE海泥D系列洗潤體驗組深層修護
A16	8801008601396 		艾惟諾燕麥活力果香沐浴露532ml
A16	4710032520594 		艾惟諾薰衣草香氛舒緩沐浴露532ml
A07	4713475052882 		瑪榭抗菌條紋1/3襪-丈紅L
A07	4713475052899 		瑪榭抗菌條紋1/3襪-綠棕L
A07	4713475052905 		瑪榭抗菌條紋1/3襪-黑灰L
A07	4713475052912 		瑪榭抗菌條紋1/3襪-黑綠L
A07	4713475052929 		瑪榭抗菌條紋1/3襪-灰藍L
A07	4713475052936 		瑪榭抗菌條紋1/3襪-卡棕M
A07	4713475052943 		瑪榭抗菌條紋1/3襪-綠綠M
A07	4713475052950 		瑪榭抗菌條紋1/3襪-黑藍M
A07	4713475052967 		瑪榭抗菌條紋1/3襪-紫紫M
A07	4713475052974 		瑪榭抗菌條紋1/3襪-灰粉M
A02	4932554128366 		艾杜紗 魔束捲翹睫毛膏G01
A02	4932554128373 		艾杜紗 魔束捲翹睫毛膏G02
A02	4932554128403 		ETS 東京輕吻染唇膏R01
A02	4932554128410 		ETS 東京輕吻染唇膏R02
A10	4716447819247 		白金牌卡式墨水 PS-40-L (藍)
A10	4716447819254 		白金牌卡式墨水 PS-40-B (黑)
A10	4716447819261 		白金牌卡式墨水 PS-40-V (紫)
A10	4716447819278 		白金牌卡式墨水 PS-40-P (粉)
A10	4716447819285 		白金牌卡式墨水 PS-40-Y (黃)
A10	4716447819292 		白金牌卡式墨水 PS-40-G (綠)
A10	4716447819308 		白金牌卡式墨水 PS-40-R (紅)
A10	4711093021181 		利百代原子印油SI-12 (紅)
A10	4711436631909 		PENCOM-事務尺30cm
A10	4712839860026 		抗菌學習環保書衣073-25開作業簿適用(6
A10	4712839867544 		抗菌學習防滑環保書衣260(5入)
A10	4712839867933 		抗菌二合一環保書套夾-聯絡簿適用
A10	4712839867605 		抗菌學習防滑環保書衣300(4入)
A10	4712839867612 		抗菌學習防滑環保書衣306(4入)
A10	4712839867629 		抗菌學習環保書衣260+新課綱加寬型(5入
A10	4712839867636 		抗菌學習環保書衣265+新課綱加寬型(5入
A10	4710677047180 		SKB復古色中性筆 G-2506(經典黑)
A10	4710677047234 		SKB復古色中性筆 G-2506(深海藍)
A10	4710677047210 		SKB復古色中性筆 G-2506(霧霾藍)
A10	4710677047203 		SKB復古色中性筆 G-2506(焦糖棕)
A10	4710677048408 		SKB復古色中性筆 G-2506(竹炭灰)
A10	4710677052108 		SKB輕復古中性筆 G-2506A(奶咖)
A10	4710677052078 		SKB輕復古中性筆 G-2506A(橄欖綠)
A10	4710677052047 		SKB輕復古中性筆 G-2506A(槿紫)
A10	4710677052030 		SKB輕復古中性筆 G-2506A(孔雀灰藍)
A10	4710677052061 		SKB輕復古中性筆 G-2506A(煙燻玫瑰)
A10	4713319961585 		恐龍積木公仔
A10	4719882902192 		艾司迷 M1入耳式觸控藍牙耳機-黑
A10	4719882902208 		艾司迷 M1入耳式觸控藍牙耳機-白
A10	2100010888594 		優迷 可折疊調節鋁合金支架-低調黑
A10	2100010888600 		優迷 可折疊調節鋁合金支架-質感銀
A10	4719882901287 		優迷 可折疊快充Type-C PD/QC-粉色
A10	4719882901294 		優迷 可折疊快充Type-C PD/QC-藍色
A10	4719882901485 		優迷 鋁合金旋轉手機平板夾式支架
A10	4713077601976 		優迷 輕巧手機摺疊支架-白
A10	4713077602003 		優迷 輕巧手機摺疊支架-黑
A10	4710701952077 		迪士尼文具萌翻屁屁組-米奇
A10	4710701952084 		迪士尼文具萌翻屁屁組-米妮
A10	4710701952091 		迪士尼文具萌翻屁屁組-唐老鴨
A10	4710701967286 		迪士尼玩具總動員系列L資料夾4入組
A10	4710701967293 		迪士尼Q版公主系列L資料夾4入組
A10	4711577071312 		柔色文具組-柔藍
A10	4711577071329 		柔色文具組-柔灰
A10	4711577071336 		柔色文具組-柔紫
A10	4711577071343 		柔色文具組-柔綠
A10	4711577071350 		柔色文具組-柔粉
A61	6953156223776 		倍思 至臻金屬扶手箱儲存盒(黑)
A61	6953156213104 		倍思 臻品車載菸灰缸(深空灰)
A61	6953156224124 		倍思 A2 車載吸塵器(青空黑)
A61	6953156224148 		倍思 A2 車載吸塵器(暗夜綠)
A61	6953156224131 		倍思 A2 車載吸塵器(象牙白)
A61	6953156223523 		倍思 圓閱 迷你夾子燈(深空灰)
A61	4718403050749 		NEO香氛QQ球-OCEAN海洋
A61	4718403050718 		NEO香氛QQ球-BLUE ICE藍冰
A61	4718403050701 		NEO香氛QQ球-WILD CHERRY櫻桃
A61	4718403050725 		NEO香氛QQ球-CITRUS柑橘
A61	4718403050732 		NEO香氛QQ球-VANILLA香草
A61	4718403050695 		NEO香氛QQ球-APPLE蘋果
A10	4711075013753 		25K定頁筆記 旅人藍
A10	4711075013760 		25K定頁筆記 大理石白
A10	4711075013777 		25K定頁筆記 圓
A10	4711075013784 		25K定頁筆記 鯨魚
A10	4711075013791 		25K定頁筆記 天空魚
A10	4711075013807 		16K定頁筆記 旅人米
A10	4711075013814 		16K定頁筆記 旅人藍
A10	4711075013821 		16K定頁筆記 大理石白
A10	4711075013838 		16K定頁筆記 圓
A10	4711075013845 		16K定頁筆記 鯨魚
A10	4711075013852 		16K定頁筆記 天空魚
A10	4711075013616 		I am okay三角尺組
A10	4711075010844 		I am okay 透明摺疊尺-30公分
A10	4710273855394 		Zakka 16K家計簿-米
A10	4710273855400 		Zakka 16K家計簿-藍
A10	4710273859651 		旅人32K手札-米
A10	4710273859668 		旅人32K手札 藍
A10	4710273859675 		旅人32K手札-水泥灰
A10	4712765877013 		小傢伙們!25K個性手寫本-B
A10	4712765877020 		小傢伙們!25K個性手寫本-C
A10	4712765877037 		小傢伙們!25K個性手寫本-D
A04	4710577925328 		韓製Z字怪手夾2入-黑
A04	4710577925335 		韓製Z字怪手夾2入-玳瑁
A04	4710577925342 		韓製皇冠怪手夾2入-黑
A04	4710577925359 		韓製皇冠怪手夾2入-玳瑁
A04	4710577925366 		韓製三角簍空怪手夾2入-黑
A04	4710577925373 		韓製三角簍空怪手夾2入-玳瑁
A04	4711280471232 		台製沐浴夾4入-藍紫9cm
A04	4711280471249 		台製沐浴夾4入-黑咖9cm
A04	4711280471256 		台製沐浴夾4入-紫藍9cm
A04	4711280471263 		台製沐浴夾4入-紅粉9cm
A04	4711280471270 		台製沐浴夾4入-綠藍9cm
A04	4711280471287 		台製沐浴夾4入-紫粉9cm
A04	4716219300607 		正韓香蕉夾鑽細長型-黑
A04	4716219300614 		正韓香蕉夾鑽細長型-藍
A04	4716219300621 		正韓香蕉夾鑽細長型-粉
A04	4716219300638 		正韓香蕉夾鑽細長型-紫
A04	4716219300645 		正韓香蕉夾鑽細長型-咖
A04	4716219300706 		正韓香蕉夾鑽雙碟結-粉
A04	4716219300713 		正韓香蕉夾鑽雙碟結-芋粉
A04	4716219300720 		正韓香蕉夾鑽雙碟結-紫
A04	4716219300737 		正韓香蕉夾鑽雙碟結-黑
A04	4716219300744 		正韓香蕉夾鑽雙碟結-藍
A04	4711229602215 		CHIC CHIC日本造型壓夾-熊格紋黑
A04	4711229602222 		CHIC CHIC日本造型壓夾-熊格紋橘
A04	4711229602239 		CHIC CHIC日本造型壓夾-熊琥珀
A04	4711229601768 		CHIC CHIC日本造型壓夾-閃電
A04	4711229601775 		CHIC CHIC日本造型壓夾-葉片
A04	4711229601782 		CHIC CHIC日本造型壓夾-蝴蝶
A04	4711229601836 		CHIC CHIC日本造型壓夾-珍珠
A04	4711229601843 		CHIC CHIC日本造型壓夾-橢圓珍珠
A04	4711229601997 		CHIC CHIC日本造型壓夾-簍空方金
A04	4711229602000 		CHIC CHIC日本造型壓夾-簍空方銀
A04	4711229602017 		CHIC CHIC日本造型壓夾-簍空蝴蝶金
A04	4711229602024 		CHIC CHIC日本造型壓夾-簍空蝴蝶銀
A04	4711229602031 		CHIC CHIC日本造型抓夾-貓金
A04	4711229602048 		CHIC CHIC日本造型抓夾-貓銀
A04	4711229602055 		CHIC CHIC日本造型抓夾-兔金
A04	4711229602062 		CHIC CHIC日本造型抓夾-兔銀
A04	4711229602079 		CHIC CHIC日本造型抓夾-方金
A04	4711229602086 		CHIC CHIC日本造型抓夾-方銀
A04	4711229602093 		CHIC CHIC日本造型抓夾-三角金
A04	4711229602109 		CHIC CHIC日本造型抓夾-三角銀
A04	2100010889683 		CHIC CHIC日本造型抓夾-橢圓金
A04	4711229602123 		CHIC CHIC日本造型抓夾-橢圓銀
A04	4711229602130 		CHIC CHIC日本造型抓夾-半圓金
A04	4711229602147 		CHIC CHIC日本造型抓夾-半圓銀
A04	4711229602154 		CHIC CHIC日本造型抓夾蝴蝶金-5.5CM
A04	4711229602161 		CHIC CHIC日本造型抓夾蝴蝶銀-5.5CM
A04	4711229602208 		CHIC CHIC日本造型抓夾五連環-5.5CM
A04	4710577925083 		韓製Z字怪手夾-黑
A04	4710577925090 		韓製Z字怪手夾-玳瑁
A04	4710577925106 		韓製皇冠怪手夾-黑
A04	4710577925113 		韓製皇冠怪手夾-玳瑁
A04	4710577925120 		韓製三角簍空怪手夾-黑
A04	4710577925137 		韓製三角簍空怪手夾-玳瑁
A04	4711280470983 		台製沐浴夾2入-藍紫9cm
A04	4711280470990 		台製沐浴夾2入-黑咖9cm
A04	4711280471003 		台製沐浴夾2入-紫藍9cm
A04	4711280471010 		台製沐浴夾2入-紅粉9cm
A04	4711280471027 		台製沐浴夾2入-綠藍9cm
A04	4711280471034 		台製沐浴夾2入-紫粉9cm
A16	8801046371787 		SALON DE MAGIE沙龍免沖洗護髮100ml
A16	8801046377017 		SALON DE MAGIE沙龍洗髮精350ml
A16	8801046375365 		韓國ShowerMate蜂膠沐浴乳1000ml杏桃
A16	8801046374566 		韓國ShowerMate蜂膠沐浴乳1000ml茶樹
A20	4718006650384 		一家人益生菌植護水潤髮浴500ml
A20	4718006650384 		一家人益生菌植護水潤髮浴500ml
A20	4718006650391 		一家人益生菌植淨控油髮浴500ml
A20	4718006650391 		一家人益生菌植淨控油髮浴500ml
A20	4718006650483 		一家人益生菌植源強健髮浴500ml
A20	4718006650483 		一家人益生菌植源強健髮浴500ml
A20	4718006650421 		一家人益生菌植效金粹護髮精華油60ml
A20	4718006650421 		一家人益生菌植效金粹護髮精華油60ml
A20	4718006650438 		一家人益生菌植盈映光護髮精華乳60ml
A20	4718006650438 		一家人益生菌植盈映光護髮精華乳60ml
A20	4718006650407 		一家人益生菌植光輕盈護髮膜500ml
A20	4718006650407 		一家人益生菌植光輕盈護髮膜500ml
A20	4718006650414 		一家人益生菌植光柔順護髮膜500ml
A20	4718006650414 		一家人益生菌植光柔順護髮膜500ml
A20	4718006650513 		一家人益生菌植護水潤沐浴露500ml
A20	4718006650513 		一家人益生菌植護水潤沐浴露500ml
A20	4718006650551 		一家人益生菌植淨抗痘沐浴露500ml
A20	4718006650551 		一家人益生菌植淨抗痘沐浴露500ml
A20	4718006650568 		一家人益生菌植透美白沐浴露500ml
A20	4718006650568 		一家人益生菌植透美白沐浴露500ml
A20	4718006650599 		一家人益生菌植嫩私密慕斯300ml-無涼
A20	4718006650599 		一家人益生菌植嫩私密慕斯300ml-無涼
A20	4718006650582 		一家人益生菌植嫩私密慕斯300ml-沁涼
A20	4718006650582 		一家人益生菌植嫩私密慕斯300ml-沁涼
A20	4718006650506 		一家人益生菌水潤滋養旅行組
A20	4718006650506 		一家人益生菌水潤滋養旅行組
A20	4718006650520 		一家人益生菌舒緩控油旅行組
A20	4718006650520 		一家人益生菌舒緩控油旅行組
A09	4719634027739 		Storm Breaker專利雙纖自動折傘-經典
A09	4719634027753 		Storm Breaker專利雙纖自動折傘-經典
A09	4719634027760 		Storm Breaker專利雙纖自動折傘-經典
A09	4719634027777 		Storm Breaker專利雙纖自動折傘-寶藍
A09	4719634027784 		Storm Breaker專利雙纖自動折傘-水藍
A09	4719634027791 		Storm Breaker專利雙纖自動折傘-深藍
A09	8809004773048 		威滅滅蟻隊12入-愛美松配方
A09	8809401608820 		威滅滅蟑隊6入
A09	8809401608837 		威滅滅蟑隊8入-居家裝潢
A09	8809401608868 		威滅滅蟑隊12入-超強誘食
A09	8809401608813 		威滅滅蟻隊6入
A09	9000101521016 		Bref妙力懸掛式馬桶清潔球50g*2-清荷翠
A09	792850904934 		Burt's Bees檸檬草防蚊液118ml-革新版
A09	4901616012295 		Ora2me亮白香氛牙膏130g-沁心香橙薄荷
A09	4901616012325 		Ora2me亮白香氛牙膏130g-浪漫野莓薄荷
A09	4901616012349 		Ora2me亮白香氛牙膏130g-薰衣草薄荷
A61	4710361370334 		三麗鷗小童半罩桃
A61	4710361370754 		經典卡通中童半罩(粉紅色)
A61	4710361371430 		狗狗中童半罩-黃
A61	4710361371447 		角落小夥伴中童半罩藍綠3
A61	4710361371454 		角落小夥伴中童半罩淡粉
A63	4712862401128 		DAN丹 牛肉犬罐
A02	4710623399479 		ARTiS di Voce虎年限定裂紋指甲油2入
A63	2100010890429 		直型耐熱玻璃茶桶8L
A63	4710495330105 		Mini小物收納組合箱
A63	4710562157178 		雙桿伸縮置物網衣架
A63	4710562156348 		四層沖孔鐵板置物架60*45*150cm-尊爵
A63	2100010890559 		宅-四層沖孔鐵板置物架60*45*150cm-黑
A12	4711601148195 		三機有機大燕麥片禮盒600g*2入
A12	4711601123482 		三機紫芋甘藷營養棒120g
A12	4719552436316 		台灣小麥塊90g-原味
A12	4719552436323 		台灣小麥塊90g-南瓜
A12	4719552436330 		台灣小麥塊90g-紫薯
A12	4713667010058 		瑞春五虎醬禮盒150ml*5入
A12	4717294425230 		晁陽挺安心禮盒
A12	4710588181607 		品安山鯛片120g-黑胡椒
A12	4710007874394 		上豐台式烤海苔35g-胡椒口味
A12	4710227539998 		玉山鑫纖米條60g
A12	4710227539981 		玉山鑫纖米粒80g
A12	4711035246689 		玉山鑫糙厚米餅40g
A12	4711035248843 		玉山鑫黑米茶120g
A12	4713095050015 		賴記低溫鮮榨苦茶油250ml
A12	4712318100018 		祥鳳珍黑豆吉祥禮盒
A12	4712318100001 		祥鳳珍黑豆吉祥麵100g
A12	4710006513089 		十翼饌呷巧好運高升點心禮盒450g
A12	4710006513072 		十翼饌食來運轉吉祥多福禮盒405g
A12	4710006513010 		十翼饌步步高升元氣禮盒440g
A12	4710006512662 		十翼饌海陸慶豐年禮盒560g
A12	4710006512655 		十翼饌新春報喜天天快樂零食禮盒495g
A12	4710006512648 		十翼饌一口吃烏魚子禮盒150g
A12	4710006512426 		十翼饌北海道特選M等級大干貝禮盒185g
A12	4710006511351 		十翼饌賀歲新春香菇禮盒320g
A12	4710006510729 		十翼饌喜迎春山珍海味絕品禮盒280g
A12	4710006510712 		十翼饌北海道鮮味特賞禮盒180g
A12	4710006510507 		十翼饌海陸臻賞禮盒200g
A12	4710006510491 		十翼饌山野珍藏禮盒260g
A12	2100010890863 		十翼饌冬令食補私房寶盒4件組
A12	4710006512617 		李錦記蠔皇極品鮑魚禮盒1080g
A12	2100010890887 		牛頭牌乾拌麵110g*4入4袋組-經典沙茶
A12	2100010890894 		牛頭牌乾拌麵110g*4入4袋組-紅蔥香醬
A12	2100010890900 		牛頭牌乾拌麵110g*4入4袋組-勁辣椒麻
A12	2100010890917 		太和殿鴛鴦鍋火鍋湯底2400g*2入
A12	2100010890924 		豐樺水產一口鑫日式蒲燒鰻禮盒250g*4入
A08	2100010890931 		性感大蝴蝶結中腰網褲-黑F
A08	2100010890948 		性感大蝴蝶結中腰網褲-咖F
A08	2100010890955 		性感大蝴蝶結中腰網褲-綠F
A08	4716112235679 		公雞開襟平口褲-黑M
A08	4716112235686 		公雞開襟平口褲-黑L
A08	4716112235693 		公雞開襟平口褲-黑XL
A08	4716112235716 		公雞開襟平口褲-藍M
A08	4716112235723 		公雞開襟平口褲-藍L
A08	4716112235730 		公雞開襟平口褲-藍XL
A08	4529211128625 		Yorn-天絲男織帶平口褲-紅格印花M
A08	4529211128632 		Yorn-天絲男織帶平口褲-紅格印花L
A08	4529211128649 		Yorn-天絲男織帶平口褲-紅格印花XL
A08	4529211986027 		Yorn-天絲男織帶平口褲-黑格印花M
A08	4529211986034 		Yorn-天絲男織帶平口褲-黑格印花L
A08	4529211986041 		Yorn-天絲男織帶平口褲-黑格印花XL
A08	4718008518064 		NO-竹炭男消臭短袖-M
A08	4718008518071 		NO-竹炭男消臭短袖-L
A08	4718008518088 		NO-竹炭男消臭短袖-XL
A08	4718008518101 		NO-竹炭男消臭寬肩背心-M
A08	4718008518118 		NO-竹炭男消臭寬肩背心-L
A08	4718008518125 		NO-竹炭男消臭寬肩背心-XL
A08	4718008518149 		NO-竹炭男消臭背心-M
A08	4718008518156 		NO-竹炭男消臭背心-L
A08	4718008518163 		NO-竹炭男消臭背心-XL
A08	4715219243419 		KS-棉柔中腰褲-綠M
A08	4715219243426 		KS-棉柔中腰褲-綠L
A08	4715219243433 		KS-棉柔中腰褲-綠XL
A08	4715219243440 		KS-蠶絲棉柔低腰丁字褲-綠M
A08	4715219243457 		KS-蠶絲棉柔低腰丁字褲-綠L
A08	4715219243464 		KS-蠶絲棉柔低腰丁字褲-綠XL
A08	4715219243471 		KS-蠶絲棉柔低腰丁字褲-淺杏M
A08	4715219243488 		KS-蠶絲棉柔低腰丁字褲-淺杏L
A08	4715219243525 		KS-蠶絲棉柔低腰丁字褲-咖XL
A08	4715219243327 		KS-棉柔中腰褲-黑M
A08	4715219243334 		KS-棉柔中腰褲-黑L
A08	4715219243341 		KS-棉柔中腰褲-黑XL
A08	4715219243358 		KS-棉柔中腰褲-黃M
A08	4715219243365 		KS-棉柔中腰褲-黃L
A08	4715219243372 		KS-棉柔中腰褲-黃XL
A08	4715219243389 		KS-棉柔中腰褲-紫M
A08	4715219243396 		KS-棉柔中腰褲-紫L
A08	4715219243402 		KS-棉柔中腰褲-紫XL
A08	4715219243495 		KS-蠶絲棉柔低腰丁字褲-淺杏XL
A08	4715219243501 		KS-蠶絲棉柔低腰丁字褲-咖M
A08	4715219243518 		KS-蠶絲棉柔低腰丁字褲-咖L
A63	4711061133038 		不銹鋼X型伸縮曬衣架
A63	4711061136565 		木紋五層附輪收納櫃-莫蘭迪
A63	4711061135469 		楠竹木多功能收納鞋櫃
A63	4711061136466 		側開口可摺疊收納箱(大)-白
A63	4711061136473 		側開口可摺疊收納箱(大)-綠
A63	4711061136480 		側開口可摺疊收納箱(大)-橘
A63	4711061136497 		側開口可摺疊收納箱(特大)-白
A63	4711061136503 		側開口可摺疊收納箱(特大)-綠
A63	4711061136510 		側開口可摺疊收納箱(特大)-橘
A63	2100010891495 		北歐風扣式摺疊收納箱-大
A63	2100010891518 		宅-木紋五層附輪收納櫃-莫蘭迪
A63	2100010891525 		宅-楠竹木多功能收納鞋櫃
A10	4716327407014 		炫彩滑蓋掛繩證件組5505-橫式6入
A10	4716327407021 		炫彩滑蓋掛繩證件組5506-直式6入
A10	4716327407038 		淡雅伸縮證件組5513-橫式8入
A10	4716327407045 		淡雅伸縮證件組5514-直式8入
A10	4711117335164 		雙層系收納袋A5
A10	4711117335157 		證件雙層收納袋
A10	4711117335140 		多功能透明網格收納袋B8
A10	4716327407175 		炫彩掛繩證件組5505-黑-橫式
A10	4716327407182 		炫彩掛繩證件組5505-白-橫式
A10	4716327407205 		炫彩掛繩證件組5505-灰-橫式
A10	4716327407199 		炫彩掛繩證件組5505-灰藍-橫式
A10	4716327407212 		炫彩掛繩證件組5506-黑-直式
A10	4716327407229 		炫彩掛繩證件組5506-白-直式
A10	4716327407243 		炫彩掛繩證件組5506-灰-直式
A10	4716327407236 		炫彩掛繩證件組5506-灰藍-直式
A10	4716327407052 		純雅伸縮證件組5521-白-橫式
A10	4716327407069 		純雅伸縮證件組5521-淺藍-橫式
A10	4716327407076 		純雅伸縮證件組5522-白-直式
A10	4716327407083 		純雅伸縮證件組5522-淺藍-直式
